code,city,state,country,comments,junk,oid
vannxr.dk,Vanloese,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2134
vannxt.dk,Vanloese,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2135
vanxd.dk,Varde,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2136
vanxr.dk,Varde,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2137
vanxt.dk,Varde,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2138
vbrnxd.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2139
vbrnxr.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2140
vbrnxt.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2141
vbynxd.dk,Valby,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2142
vbynxr.dk,Valby,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2143
vbynxt.dk,Valby,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2144
veynxt.dk,Aarhus,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2145
vgnxd.dk,Viborg,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2146
vgnxr.dk,Viborg,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2147
vgnxt.dk,Viborg,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2148
virnxa.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2149
virnxd.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2150
virnxg.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2151
virnxr.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2152
virnxs.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2153
virnxt.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2154
virnxw.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2155
virnxx.dk,Virum,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2156
vjnxd.dk,Vejle,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2157
vjnxr.dk,Vejle,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2158
vjnxt.dk,Vejle,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2159
vlbnxr.dk,Vallensbaek,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2160
vlbnxt.dk,Vallensbaek,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2161
vndnxt.dk,Vonsild,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2162
vnnxt.dk,Vejen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2163
vonxr.dk,Vordingborg,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2164
vonxt.dk,Vordingborg,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2165
ynoenxd.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2166
ynoenxr.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2167
ynoenxt.dk,Copenhagen,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2168
aaanxd.dk,Aaabenraa,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2169
aaanxr.dk,Aaabenraa,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2170
aaanxt.dk,Aaabenraa,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2171
aaknxt.dk,Aakirkeby,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2172
aarsnxr.dk,Aars,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2173
aarsnxt.dk,Aars,NULL,Denmark,Patrick Maigron points me to http://www.makr.dk/go.php3?reversedns,NULL,2174
mrrstwn,Morristown,TN,USA,,NULL,2175
npa,Palo Alto,CA,USA,,NULL,2176
nwyk,New York,NY,USA,,NULL,2177
mum.in,Bombay,NULL,India,,NULL,2178
sanjoseequinix,San Jose,CA,USA,,NULL,2179
hipcit,Pearl City,HI,USA,,NULL,2180
lft,Lafayette,LA,USA,,NULL,2181
nelinc,Lincoln,NE,USA,,NULL,2182
mokcit,Kansas City,MO,USA,,NULL,2183
villeneuvedascq,Villeneuve DAscq,NULL,France,,NULL,2184
bloomington,Bloomington,CA,USA,,NULL,2185
burlvtma,Burlington,VT,USA,,NULL,2186
gtepe.tr,Gaziantep,NULL,Turkey,,NULL,2187
sou.au,Southport,NULL,Australia,,NULL,2188
newhhe.mn,New Hope,MN,USA,,NULL,2189
brtmi,Burton,MI,USA,,NULL,2190
n33ny,New York,NY,USA,,NULL,2191
brus.be,Brussels,NULL,Belgium,,NULL,2192
ppphyd.in,Hyderabad,NULL,India,NULL,NULL,2193
elmwd.la,Elmwood,LA,USA,,NULL,2194
southk.tn,South Knoxville,TN,USA,,NULL,2195
tjtj.cn,Tianjin,NULL,China,,NULL,2196
nycmnyhlce,New York,NY,USA,,NULL,2197
sacome,Saco,ME,USA,,NULL,2198
mig-fl,Miami,FL,USA,,NULL,2199
chx,Chicago,IL,USA,,NULL,2200
btmmd,Baltimore,MD,USA,,NULL,2201
warr,Warren,NULL,United Kingdom,,NULL,2202
arklow,Arklow,NULL,Ireland,,NULL,2203
abe,Allentown,PA,USA,,NULL,2204
aftohe.mn,Afton,MN,USA,,NULL,2205
lin-ne,Lincoln,NE,USA,,NULL,2206
webshe.mn,Webster,MN,USA,,NULL,2207
new-york2,New York,NY,USA,,NULL,2208
etntwn.nj,Eatontown,NJ,USA,,NULL,2209
atc,Atlantic City,NJ,USA,,NULL,2210
chiega,Chicago,IL,USA,,NULL,2211
bostma,Boston,MA,USA,,NULL,2212
lkch,Lake Charles,LA,USA,,NULL,2213
dvn,Davenport,IA,USA,,NULL,2214
znvl.oh,Zanesville,OH,USA,,NULL,2215
mtld,Maitland,FL,USA,cfl.rr.com forwards to domain w whois info here,NULL,2216
denq,Denver,CO,USA,,NULL,2217
dlrtx,Dallas,TX,USA,,NULL,2218
scz,Santa Cruz,CA,USA,,NULL,2219
vineln.nj,Vineland,NJ,USA,,NULL,3249
wdc.us,Washington,DC,USA,,NULL,2221
osngny,Ossining,NY,USA,,NULL,2222
esp.fi,Espoo,NULL,Finland,,NULL,2223
blnd.de,Blindheim,NULL,Germany,,NULL,2224
madrid.es,Madrid,NULL,Spain,,NULL,2225
wybgpa,Waynesburg,PA,USA,,NULL,2226
aarhus,Aarhus,NULL,Denmark,,NULL,2227
washdcrk,Washington,DC,USA,,NULL,2228
kd4.dk,Kolding,NULL,Denmark,,NULL,2229
boulogne.fr,Boulogne Billancourt,NULL,France,,NULL,2230
neuilly.fr,Neuilly Sur Seine,NULL,France,,NULL,2231
puteaux.fr,Puteaux,NULL,France,NULL,NULL,2232
scwn.de,Schwerin,NULL,Germany,,NULL,2233
pointeapitre,Pointe A Pitre,NULL,Guadeloupe,,NULL,2234
telaviv.il,Tel Aviv,NULL,Israel,,NULL,2235
lamentin,Lamentin,NULL,Martinique,,NULL,2236
lelamentin,Le Lamentin,NULL,Martinique,,NULL,2237
olden.nl,Oldenzaal,NULL,Netherlands,,NULL,2238
dundee,Dundee,NULL,Scotland,,NULL,2239
regnsk.ca,Regina,SK,Canada,,20021225.143358,2240
st-petersburg.fl,St. Petersburg,FL,USA,NULL,NULL,2241
bsl.ch,Basel,NULL,Switzerland,Courtesy balou@itarium.ch,NULL,2242
oer.ch,Zurich,NULL,Switzerland,courtesy balou@itarium.ch (oer.ch could be either\nOerischwand or Oerlingen, both are in state of Zurich),NULL,2243
essen.de,Essen,NULL,Germany,NULL,NULL,2244
crv.ro,Craiova,NULL,Romania,NULL,NULL,2245
kbn,Copenhagen,NULL,Denmark,NULL,NULL,2246
nyk,New York,NY,USA,NULL,NULL,2247
koeln.de,Koeln,NULL,Germany,NULL,NULL,2248
nte,Nantes,NULL,France,,20021225.143358,2249
pis,Poitiers,NULL,France,,20021225.143358,2250
eqdltx,Dallas,TX,USA,,20021225.143358,2251
nycap,Albany,NY,USA,beause www.nycap.rr.com new york capital region,20021225.143358,2252
newc.wy,Newcastle,WY,USA,,20021225.143358,2253
spfd.ma,Springfield,MA,USA,,20021225.143358,2254
joliette.ca,Joliette,NULL,Canada,,20021225.143358,2255
jsy,Jersey City,NJ,USA,,20021225.143358,2256
stproh,St. Paris,OH,USA,,20021225.143358,2257
cmdnj,Camden,NJ,USA,,20021225.143358,2258
brfdwijana.wi,Brookfield,WI,USA,,20021225.143358,2259
mnchen,Manchester,NULL,United Kingdom,,20021225.143358,2260
washng,Washington,DC,USA,,20021225.143358,2261
sftmyr.fl,Fort Myers,FL,USA,,20021225.143358,2262
ldngw,London,NULL,United Kingdom,,20021225.143358,2263
lnhdc.md,Lanham-Seabrook,MD,USA,,20021225.143358,2264
lybrny,Lynbrook,NY,USA,,20021225.143358,2265
itmil,Milan,NULL,Italy,,20021225.143358,2266
orng,Orange,CA,USA,,20021225.143358,2267
ktchnr.on,Kitchener,ON,Canada,,20021225.143358,2268
spg.ma,Springfield,MA,USA,,20021225.143358,2269
glenn-falls.ny,Glens Falls,NY,USA,,20021225.143358,2270
mhawaka.in,Mishawaka,IN,USA,,20021225.143358,2271
pltn,Pleasanton,CA,USA,,20021225.143358,2272
brtnhe.ma,Brockton,MA,USA,,20021225.143358,2273
lwbgoh,Lewisburg,OH,USA,,20021225.143358,2274
sunnyvalesv,Sunnyvale,CA,USA,,20021225.143358,2275
fri,Frankfurt,NULL,Germany,always trapped between two frankfurts,20021225.143358,2276
dub,Dublin,NULL,Ireland,,20021225.143358,2277
ply.ny,Plattsburgh,NY,USA,,20021225.143358,2278
snfc.ca,San Francisco,CA,USA,,20021225.143358,2279
wstwoh,Westwood,OH,USA,the one in hamilton county since its close to cincin,20021225.143358,2280
mltnoh,Middletown,OH,USA,,20021225.143358,2281
vlc.es,Valencia,NULL,Spain,,20021225.143358,2282
sanjs.ca.au,San Jose,CA,USA,,20021225.143358,2283
bvrlhe.ma,Beverly,MA,USA,,20021225.143358,2284
mry,Monterey,CA,USA,,20021225.143358,2285
ddn,Dresden,NULL,Germany,,20021225.143358,2286
bltm,Baltimore,MD,USA,,20021225.143358,2287
yumaaz,Yuma,AZ,USA,,20021225.143358,2288
mannheim,Mannheim,NULL,Germany,,20021225.143358,2289
sunsh.au,Sunshine,NULL,Australia,,20021225.143358,2290
alby,Albany,NY,USA,,20021225.143358,2291
nwak,Newark,NJ,USA,,20021225.143358,2292
hag.nl,The Hague,NULL,Netherlands,,20021225.143358,2293
urbnoh,Urbana,OH,USA,,20021225.143358,2294
vnburn.mi,Van Buren,MI,USA,,20021225.143358,2295
mad.es,Madrid,NULL,Spain,,20021225.143358,2296
brgnnj,Bergenfield,NJ,USA,,20021225.143358,2297
utrecht,Utrecht,NULL,Netherlands,,20021225.143358,2298
thn,Thornton,CO,USA,always trapped between denvers,20021225.143358,2299
mbrgpa,Millersburg,PA,USA,,20021225.143358,2300
gill.wy,Gillette,WY,USA,,20021225.143358,2301
nseattle,Seattle,WA,USA,,20021225.143358,2302
perk,Perkasie,PA,USA,,20021225.143358,2303
nottingham,Nottingham,NULL,United Kingdom,,20021225.143358,2304
rp2nj,Roselle Park,NJ,USA,,20021225.143358,2305
vnnyca,Van Nuys,CA,USA,,20021225.143358,2306
napny,New York,NY,USA,,20021225.143358,2307
zhr.ch,Zurich,NULL,Switzerland,,20021225.143358,2308
jkt.id,Jakarta,NULL,Indonesia,,20021225.143358,2309
staugustin,St.Augustin,NULL,Germany,,20021225.143358,2310
grtsoh,Gratis,OH,USA,,20021225.143358,2311
besancon,Besancon,NULL,France,,20021225.143358,2312
zh.ch,Zurich,NULL,Switzerland,,20021225.143358,2313
phf-pa,Philadelphia,PA,USA,ICG special case,20021225.143358,2314
uwmadison.wi,Madison,WI,USA,,20021225.143358,2315
ar.littlero,Little Rock,AR,USA,,20021225.143358,2316
zaragoza.es,Zaragoza,NULL,Spain,,20021225.143358,2317
sthm,Stockholm,NULL,Sweden,,20021225.143358,2318
str,Stuttgart,NULL,Germany,,20021225.143358,2319
castoc,Stockton,CA,USA,,20021225.143358,2320
hannover.de,Hannover,NULL,Germany,,20021225.143358,2321
bir,Birmingham,NULL,United Kingdom,,20021225.143358,2322
bne.au,Brisbane,NULL,Australia,,20021225.143358,2323
jackson,Jackson,MS,USA,,20021225.143358,2324
cir-oh,Cincinnati,OH,USA,ICG special case,20021225.143358,2325
han,Hannover,NULL,Germany,,20021225.143358,2326
wie.de,Wiesbaden,NULL,Germany,,20021225.143358,2327
stonemountain,Stone Mountain,GA,USA,trapped between two atlantas,20021225.143358,2328
rtp,Research Triangle Park,NC,USA,,20021225.143358,2329
colum,Columbia,SC,USA,,20021225.143358,2330
athnoh,Athens,OH,USA,,20021225.143358,2331
quebec.ca,Quebec,QU,Canada,,20021225.143358,2332
eyrkon,East York,NULL,Canada,,20021225.143358,2333
montreal.ca,Montreal,NULL,Canada,,20021225.143358,2334
omhaw.ne,Omaha,NE,USA,,20021225.143358,2335
tre,Tampere,NULL,Finland,,20021225.143358,2336
bgk,Bolingbrook,IL,USA,,20021225.143358,2337
ph-aug.fr,Paris,NULL,France,Philippe-Auguste Parisian avenue per Patrick,20021225.143358,2338
pitesti.ro,Pitesti,NULL,Romania,,20021225.143358,2339
jsnj.cn,Nanjing,NULL,China,js stands for Jiangsu province nj is Nanjing jsinfo.net for more details,20021225.143358,2340
seattleswitchdesign,Seattle,WA,USA,,20021225.143358,2341
adl.au,Adelaide,NULL,Australia,,20021225.143358,2342
dcl,Washington,DC,USA,trapped between 2 DCs,20021225.143358,2343
vasteras.se,Vasteras,NULL,Sweden,,20021225.143358,2344
ussntc,Santa Clara,CA,USA,,20021225.143358,2345
redditch.gb,Redditch,NULL,United Kingdom,,20021225.143358,2346
cibinong.id,Cibinong,NULL,Indonesia,,20021225.143358,2347
spnfoh,Springfield,OH,USA,,20021225.143358,2348
hamden.ct,Hamden,CT,USA,,20021225.143358,2349
wie.at,Wiener Neustadt,NULL,Austria,,20021225.143358,2350
milwwicalu.wi,Milwaukee,WI,USA,,20021225.143358,2351
salo,Salo,NULL,Finland,,20021225.143358,2352
wrrnnj,Warren,NJ,USA,,20021225.143358,2353
amsterdam.nld,Amsterdam,NULL,Netherlands,,20021225.143358,2354
ffaxvaws,Fairfax,VA,USA,,20021225.143358,2355
antwerp.be,Antwerp,NULL,Belgium,,20021225.143358,2356
newmarket.ca,Newmarket,ON,Canada,,20021225.143358,2357
hbg.mindspring,Harrisburg,PA,USA,,20021225.143358,2358
eauclairet,Eau Claire,WI,USA,,20021225.143358,2359
lexton,Lexington-Fayette,KY,USA,,20021225.143358,2360
sna.ca,Santa Ana,CA,USA,,20021225.143358,2361
nbfrhe.ma,New Bedford,MA,USA,,20021225.143358,2362
glasgow,Glasgow,NULL,Scotland,,20021225.143358,2363
har,Harrisburg,PA,USA,,20021225.143358,2364
ahhf.cn,Hefei,NULL,China,ah is Anhui province,20021225.143358,2365
cbr.au,Canberra,NULL,Australia,,20021225.143358,2366
ilchic,Chicago,IL,USA,,20021225.143358,2367
cfl,Maitland,FL,USA,cfl.rr.com forwards to website w WHOIS record here,20021225.143358,2368
gslz.cn,Lanzhou,NULL,China,gs stands for Gansu province,20021225.143358,2369
bg.yu,Belgrade,NULL,Yugoslavia,,20021225.143358,2370
gdgvca,Garden Grove,CA,USA,,20021225.143358,2371
oxf.ma,Oxford,MA,USA,,20021225.143358,2372
mnas,Manassas,VA,USA,,20021225.143358,2373
vaa,Vaasa,NULL,Finland,,20021225.143358,2374
pswynj,Piscataway,NJ,USA,,20021225.143358,2375
bln,Blindheim,NULL,Germany,,20021225.143358,2376
cdr,Cedar Rapids,IA,USA,,20021225.143358,2377
cdrr,Cedar Rapids,IA,USA,,20021225.143358,2378
demun,Munich,NULL,Germany,,20021225.143358,2379
ks.wichita,Wichita,KS,USA,,20021225.164639,2380
kalisz.pl,Kalisz,NULL,Poland,,20021225.164639,2381
wlgrv.pa,Willow Grove,PA,USA,,20021225.164639,2382
esslingen,Esslingen,NULL,Germany,,20021225.164639,2383
wpg,Winnipeg,MB,Canada,,20021225.164639,2384
eburwd.vic.au,East Burwood,NULL,Australia,,20021225.164639,2385
sgt,Stuttgart,NULL,Germany,,20021225.164639,2386
mannheim.de,Mannheim,NULL,Germany,,20021225.164639,2387
mllrsvllet,Millersville,PA,USA,,20021225.164639,2388
maspri,Springfield,MA,USA,,20021225.164639,2389
twbgohaa,Twinsburg,OH,USA,,20021225.164639,2390
frankfurt.ro,Frankfurt,NULL,Germany,,20021225.164639,2391
karlsruhe.de,Karlsruhe,NULL,Germany,,20021225.164639,2392
gsbkoh,Groesbeck,OH,USA,,20021225.164639,2393
manz.de,Mainz,NULL,Germany,,20021225.164639,2394
gdansk.pl,Gdansk,NULL,Poland,,20021225.164639,2395
dnvrng,Denver,CO,USA,,20021225.164639,2396
wdhmoh,Windham,OH,USA,,20021225.164639,2397
oak,Oakland,CA,USA,,20021225.164639,2398
mtmorris.mi,Mount Morris,MI,USA,,20021225.164639,2399
rea.gbb.uk,Reading,NULL,United Kingdom,,20021225.164639,2400
hgr,Hagerstown,MD,USA,,20021225.164639,2401
wb.wi,West Bend,WI,USA,,20021225.164639,2402
ausu,Austin,TX,USA,trapped between Dallas and San Antonio,20021225.164639,2403
chatam,Chatham,NULL,United Kingdom,,20021225.164639,2404
klmzmi,Kalamazoo,MI,USA,,20021225.164639,2405
oakbrook.il,Oak Brook,IL,USA,,20021225.164639,2406
saarbruecken.de,Saarbruecken,NULL,Germany,,20021225.164639,2407
samara.ru,Samara,NULL,Russia,,20021225.164639,2408
ash.nc,Asheville,NC,USA,,20021225.164639,2409
ashe.nc,Asheville,NC,USA,,20021225.164639,2410
westk.tn,West Knoxville,TN,USA,,20021225.164639,2411
prt.pt,Porto,NULL,Portugal,,20021225.164639,2412
seaq,Seattle,WA,USA,tamerica adds q at end,20021225.164639,2413
chi.ca,Chicago,IL,USA,,20021225.164639,2414
yktnsk.ca,Yorkton,NULL,Canada,sk is Saskatchewan,20021225.164639,2415
zjhz.cn,Hangzhou,NULL,China,ZJ is ZHEJIANG province,20021225.164639,2416
pao.jp,Palo Alto,CA,USA,,20021225.164639,2417
casfrm,San Francisco,CA,USA,,20021225.164639,2418
pbnap,Palo Alto,CA,USA,trapped between Palo Alto and San Francisco,20021225.164639,2419
sje,San Jose,CA,USA,,20021225.164639,2420
faxvahe,Fairfax,VA,USA,,20021225.164639,2421
slupsk.pl,Slupsk,NULL,Poland,,20021225.164639,2422
ma.quincy,Quincy,MA,USA,,20021225.164639,2423
spfmo,Springfield,MO,USA,,20021225.164639,2424
bdg.id,Bandung,NULL,Indonesia,,20021225.164639,2425
clmb.oh,Columbus,OH,USA,,20021225.164639,2426
lpz,Leipzig,NULL,Germany,,20021225.164639,2427
fir,Firenze,NULL,Italy,aka Florence I think,20021225.164639,2428
gv,Geneva,NULL,Switzerland,,20021225.164639,2429
sea.ca,Seattle,WA,USA,,20021225.164639,2430
bos.ma,Boston,MA,USA,,20021226.001320,2431
nyw.ny,New York,NY,USA,rcn does some munging perhaps,20021226.001320,2432
dsm,Des Moines,IA,USA,,20021226.001320,2433
sfr,San Francisco,CA,USA,,20021226.001320,2434
marnhe.ma,Marstons Mills,MA,USA,,20021226.001320,2435
chgen,Geneva,NULL,Switzerland,,20021226.001320,2436
genova,Genova,NULL,Italy,,20021226.001320,2437
nyr.ny,New York,NY,USA,rcn munging,20021226.001320,2438
uschcg,Chicago,IL,USA,,20021226.001320,2439
madrhe.ca,Madera,CA,USA,,20021226.001320,2440
wanarb.mi,Ann Arbor,MI,USA,,20021226.001320,2441
hbwh.cn,Wuhan,NULL,China,hb is state code perhaps,20021226.001320,2442
sn1ca,San Francisco,CA,USA,between san fran and palo alto,20021226.001320,2443
portland.atdn,Portland,ME,USA,,20021226.001320,2444
ktchnr.ca,Kitchener,ON,Canada,,20021226.001320,2445
rvhdny,Riverhead,NY,USA,,20021226.001320,2446
racnwiracn.wi,Racine,WI,USA,,20021226.001320,2447
snrsca,Santa Rosa,CA,USA,,20021226.001320,2448
nycl,New York,NY,USA,twtelecom mild munging,20021226.001320,2449
okbil,Oak Brook,IL,USA,,20021226.001320,2450
mdtva,Middletown,VA,USA,,20021226.001320,2451
catpal,Thousand Palms,CA,USA,,20021226.001320,2452
aachen.de,Aachen,NULL,Germany,,20021226.001320,2453
augsburg.de,Augsburg,NULL,Germany,,20021226.001320,2454
braunschweig.de,Braunschweig,NULL,Germany,,20021226.001320,2455
dresden.de,Dresden,NULL,Germany,,20021226.001320,2456
erlangen.de,Erlangen,NULL,Germany,,20021226.001320,2457
goettingen.de,Goettingen,NULL,Germany,,20021226.001320,2458
hamburg.de,Hamburg,NULL,Germany,,20021226.001320,2459
hildesheim.de,Hildesheim,NULL,Germany,,20021226.001320,2460
ilmenau.de,Ilmenau,NULL,Germany,,20021226.001320,2461
kaiserslautern.de,Kaiserslautern,NULL,Germany,,20021226.001320,2462
leipzig.de,Leipzig,NULL,Germany,,20021226.001320,2463
marburg.de,Marburg,NULL,Germany,,20021226.001320,2464
mnch.de,Munich,NULL,Germany,,20021226.001320,2465
oldenburg.de,Oldenburg,NULL,Germany,,20021226.001320,2466
regensburg.de,Regensburg,NULL,Germany,,20021226.001320,2467
staugustin.de,St.Augustin,NULL,Germany,,20021226.001320,2468
zur.ch,Zurich,NULL,Switzerland,,20021226.001320,2469
sdr.br,Salvador,NULL,Brazil,courtesy Fabio,NULL,2470
roa,Roachdale,IN,USA,thought I had corrected earlier -- Al Bonnyman and tracefind both say this is in IN,NULL,2471
goet.at,Goetzis,NULL,Austria,courtesy Alex Waller (alex@webpoint.at),NULL,2472
wlfdle.on,Wildfield,NULL,Canada,,20021227.170444,2473
bucharest-br.ro,Bucharest,NULL,Romania,,20021227.170444,2474
buff.wy,Buffalo,WY,USA,,20021227.170444,2475
cncrhe.nh,Concord,NH,USA,,20021227.170444,2476
chp,Chicago,IL,USA,trapped between two chicagos,20021227.170444,2477
eqabva,Ashburn,VA,USA,eq is probably Equinox,20021227.170444,2478
cai.au,Cairns,NULL,Australia,,20021227.170444,2479
sjccolor,San Jose,CA,USA,colo is colocation perhaps,20021227.170444,2480
losa,Los Angeles,CA,USA,,20021227.170444,2481
mtry,Monterey,CA,USA,,20021227.170444,2482
njpenn,Pennsauken,NJ,USA,,20021227.170444,2483
pumphe.va,Pumpkin Center,VA,USA,,20021227.170444,2484
cluj.ro,Cluj,NULL,Romania,,20021227.170444,2485
sff,San Francisco,CA,USA,trapped between SFOs,20021227.170444,2486
montpellier,Montpellier,NULL,France,,20021227.170444,2487
indpnd.mo,Independence,MO,USA,,20021227.170444,2488
lvokfl,Live Oak,FL,USA,,20021227.170444,2489
sagshe.ma,Saugus,MA,USA,,20021227.170444,2490
