city,state,country,comments,oid,startip,endip,startnum,endnum,whois_record
*,NULL,Ukraine,,101519,195.225.96.0,195.225.99.255,3286327296,3286328319,NULL
*,NULL,Ukraine,,101518,195.214.236.0,195.214.239.255,3285642240,3285643263,NULL
*,NULL,Ukraine,,101517,195.206.224.0,195.206.255.255,3285114880,3285123071,NULL
*,NULL,Ukraine,,101516,195.190.157.0,195.190.157.255,3284049152,3284049407,NULL
*,NULL,Ukraine,,101515,195.190.144.0,195.190.144.255,3284045824,3284046079,NULL
*,NULL,Ukraine,,101514,195.184.192.0,195.184.223.255,3283664896,3283673087,NULL
*,NULL,Ukraine,,101513,195.178.128.0,195.178.159.255,3283255296,3283263487,NULL
*,NULL,Ukraine,,101512,195.177.236.0,195.177.241.255,3283217408,3283218943,NULL
*,NULL,Ukraine,,101511,195.177.228.0,195.177.229.255,3283215360,3283215871,NULL
*,NULL,Ukraine,,101510,195.177.222.0,195.177.223.255,3283213824,3283214335,NULL
*,NULL,Ukraine,,101509,195.177.208.0,195.177.209.255,3283210240,3283210751,NULL
*,NULL,Ukraine,,101508,195.177.124.0,195.177.127.255,3283188736,3283189759,NULL
*,NULL,Ukraine,,101507,195.177.112.0,195.177.119.255,3283185664,3283187711,NULL
*,NULL,Ukraine,,101506,195.177.92.0,195.177.95.255,3283180544,3283181567,NULL
*,NULL,Ukraine,,101505,195.177.68.0,195.177.75.255,3283174400,3283176447,NULL
*,NULL,Ukraine,,101504,195.160.244.0,195.160.247.255,3282105344,3282106367,NULL
*,NULL,Ukraine,,101503,195.160.232.0,195.160.235.255,3282102272,3282103295,NULL
*,NULL,Ukraine,,101502,195.160.220.0,195.160.223.255,3282099200,3282100223,NULL
*,NULL,Ukraine,,101501,195.160.192.0,195.160.195.255,3282092032,3282093055,NULL
*,NULL,Ukraine,,101500,195.149.125.0,195.149.125.255,3281353984,3281354239,NULL
*,NULL,Ukraine,,101499,195.149.114.0,195.149.114.255,3281351168,3281351423,NULL
*,NULL,Ukraine,,101498,195.149.112.0,195.149.112.255,3281350656,3281350911,NULL
*,NULL,Ukraine,,101497,195.149.108.0,195.149.108.255,3281349632,3281349887,NULL
*,NULL,Ukraine,,101496,195.149.90.0,195.149.90.255,3281345024,3281345279,NULL
*,NULL,Ukraine,,101495,195.149.70.0,195.149.70.255,3281339904,3281340159,NULL
*,NULL,Ukraine,,101494,195.140.244.0,195.140.247.255,3280794624,3280795647,NULL
*,NULL,Ukraine,,101493,195.140.224.0,195.140.227.255,3280789504,3280790527,NULL
*,NULL,Ukraine,,101492,195.140.188.0,195.140.191.255,3280780288,3280781311,NULL
*,NULL,Ukraine,,101491,195.140.168.0,195.140.171.255,3280775168,3280776191,NULL
*,NULL,Ukraine,,101490,195.138.160.0,195.138.191.255,3280642048,3280650239,NULL
*,NULL,Ukraine,,101489,195.138.64.0,195.138.95.255,3280617472,3280625663,NULL
*,NULL,Ukraine,,101488,195.137.250.0,195.137.251.255,3280599552,3280600063,NULL
*,NULL,Ukraine,,101487,195.137.244.0,195.137.245.255,3280598016,3280598527,NULL
*,NULL,Ukraine,,101486,195.137.240.0,195.137.241.255,3280596992,3280597503,NULL
*,NULL,Ukraine,,101485,195.137.232.0,195.137.233.255,3280594944,3280595455,NULL
*,NULL,Ukraine,,101484,195.137.226.0,195.137.227.255,3280593408,3280593919,NULL
*,NULL,Ukraine,,101483,195.137.206.0,195.137.207.255,3280588288,3280588799,NULL
*,NULL,Ukraine,,101482,195.137.202.0,195.137.203.255,3280587264,3280587775,NULL
*,NULL,Ukraine,,101481,195.137.196.0,195.137.197.255,3280585728,3280586239,NULL
*,NULL,Ukraine,,101480,195.137.192.0,195.137.193.255,3280584704,3280585215,NULL
*,NULL,Ukraine,,101479,195.135.240.0,195.135.247.255,3280465920,3280467967,NULL
*,NULL,Ukraine,,101478,195.135.196.0,195.135.203.255,3280454656,3280456703,NULL
*,NULL,Ukraine,,101477,195.128.252.0,195.128.253.255,3280010240,3280010751,NULL
*,NULL,Ukraine,,101476,195.128.248.0,195.128.249.255,3280009216,3280009727,NULL
*,NULL,Ukraine,,101475,195.128.230.0,195.128.231.255,3280004608,3280005119,NULL
*,NULL,Ukraine,,101474,195.128.226.0,195.128.227.255,3280003584,3280004095,NULL
*,NULL,Ukraine,,101473,195.128.178.0,195.128.179.255,3279991296,3279991807,NULL
*,NULL,Ukraine,,101472,195.128.16.0,195.128.19.255,3279949824,3279950847,NULL
*,NULL,Ukraine,,101471,195.123.0.0,195.123.255.255,3279618048,3279683583,NULL
*,NULL,Ukraine,,101470,195.114.96.0,195.114.159.255,3279052800,3279069183,NULL
*,NULL,Ukraine,,101469,195.95.232.0,195.95.233.255,3277842432,3277842943,NULL
*,NULL,Ukraine,,101468,195.95.222.0,195.95.223.255,3277839872,3277840383,NULL
*,NULL,Ukraine,,101467,195.95.210.0,195.95.211.255,3277836800,3277837311,NULL
*,NULL,Ukraine,,101466,195.95.206.0,195.95.207.255,3277835776,3277836287,NULL
*,NULL,Ukraine,,101465,195.85.250.0,195.85.250.255,3277191680,3277191935,NULL
*,NULL,Ukraine,,101464,195.85.233.0,195.85.233.255,3277187328,3277187583,NULL
*,NULL,Ukraine,,101463,195.85.223.0,195.85.223.255,3277184768,3277185023,NULL
*,NULL,Ukraine,,101462,195.85.216.0,195.85.216.255,3277182976,3277183231,NULL
*,NULL,Ukraine,,101461,195.85.214.0,195.85.214.255,3277182464,3277182719,NULL
*,NULL,Ukraine,,101460,195.85.197.0,195.85.198.255,3277178112,3277178623,NULL
*,NULL,Ukraine,,101459,195.78.56.0,195.78.61.255,3276683264,3276684799,NULL
*,NULL,Ukraine,,101458,195.78.38.0,195.78.39.255,3276678656,3276679167,NULL
*,NULL,Ukraine,,101457,195.78.34.0,195.78.35.255,3276677632,3276678143,NULL
*,NULL,Ukraine,,101456,195.69.228.0,195.69.231.255,3276137472,3276138495,NULL
*,NULL,Ukraine,,101455,195.69.196.0,195.69.203.255,3276129280,3276131327,NULL
*,NULL,Ukraine,,101454,195.69.188.0,195.69.191.255,3276127232,3276128255,NULL
*,NULL,Ukraine,,101453,195.69.176.0,195.69.179.255,3276124160,3276125183,NULL
*,NULL,Ukraine,,101452,195.69.168.0,195.69.171.255,3276122112,3276123135,NULL
*,NULL,Ukraine,,101451,195.69.136.0,195.69.139.255,3276113920,3276114943,NULL
*,NULL,Ukraine,,101450,195.69.100.0,195.69.103.255,3276104704,3276105727,NULL
*,NULL,Ukraine,,101449,195.69.76.0,195.69.79.255,3276098560,3276099583,NULL
*,NULL,Ukraine,,101448,195.69.64.0,195.69.67.255,3276095488,3276096511,NULL
*,NULL,Ukraine,,101447,195.68.248.0,195.68.249.255,3276077056,3276077567,NULL
*,NULL,Ukraine,,101446,195.68.222.0,195.68.223.255,3276070400,3276070911,NULL
*,NULL,Ukraine,,101445,195.68.216.0,195.68.219.255,3276068864,3276069887,NULL
*,NULL,Ukraine,,101444,195.68.202.0,195.68.203.255,3276065280,3276065791,NULL
*,NULL,Ukraine,,101443,195.66.192.0,195.66.223.255,3275931648,3275939839,NULL
*,NULL,Ukraine,,101442,195.64.224.0,195.64.255.255,3275808768,3275816959,NULL
*,NULL,Ukraine,,101441,195.62.24.0,195.62.25.255,3275626496,3275627007,NULL
*,NULL,Ukraine,,101440,195.62.14.0,195.62.15.255,3275623936,3275624447,NULL
*,NULL,Ukraine,,101439,195.58.224.0,195.58.255.255,3275415552,3275423743,NULL
*,NULL,Ukraine,,101438,195.49.200.0,195.49.207.255,3274819584,3274821631,NULL
*,NULL,Ukraine,,101437,195.49.164.0,195.49.167.255,3274810368,3274811391,NULL
*,NULL,Ukraine,,101436,195.49.148.0,195.49.151.255,3274806272,3274807295,NULL
*,NULL,Ukraine,,101435,195.49.128.0,195.49.131.255,3274801152,3274802175,NULL
*,NULL,Ukraine,,101434,195.47.253.0,195.47.253.255,3274702080,3274702335,NULL
*,NULL,Ukraine,,101433,195.47.248.0,195.47.248.255,3274700800,3274701055,NULL
*,NULL,Ukraine,,101432,195.47.219.0,195.47.219.255,3274693376,3274693631,NULL
*,NULL,Ukraine,,101431,195.47.212.0,195.47.212.255,3274691584,3274691839,NULL
*,NULL,Ukraine,,101430,195.47.202.0,195.47.202.255,3274689024,3274689279,NULL
*,NULL,Ukraine,,101429,195.46.36.0,195.46.39.255,3274580992,3274582015,NULL
*,NULL,Ukraine,,101428,195.43.40.0,195.43.43.255,3274385408,3274386431,NULL
*,NULL,Ukraine,,101427,195.43.32.0,195.43.35.255,3274383360,3274384383,NULL
*,NULL,Ukraine,,101426,195.39.252.0,195.39.253.255,3274177536,3274178047,NULL
*,NULL,Ukraine,,101425,195.39.248.0,195.39.249.255,3274176512,3274177023,NULL
*,NULL,Ukraine,,101424,195.39.240.0,195.39.243.255,3274174464,3274175487,NULL
*,NULL,Ukraine,,101423,195.39.232.0,195.39.233.255,3274172416,3274172927,NULL
*,NULL,Ukraine,,101422,195.39.214.0,195.39.215.255,3274167808,3274168319,NULL
*,NULL,Ukraine,,101421,195.39.210.0,195.39.211.255,3274166784,3274167295,NULL
*,NULL,Ukraine,,101420,195.39.196.0,195.39.197.255,3274163200,3274163711,NULL
*,NULL,Ukraine,,101419,195.38.16.0,195.38.18.255,3274051584,3274052351,NULL
*,NULL,Ukraine,,101418,195.35.84.0,195.35.85.255,3273872384,3273872895,NULL
*,NULL,Ukraine,,101417,195.35.65.0,195.35.65.255,3273867520,3273867775,NULL
*,NULL,Ukraine,,101416,195.28.186.0,195.28.187.255,3273439744,3273440255,NULL
*,NULL,Ukraine,,101415,195.26.16.0,195.26.19.255,3273265152,3273266175,NULL
*,NULL,Ukraine,,101414,195.24.128.0,195.24.159.255,3273162752,3273170943,NULL
*,NULL,Ukraine,,101413,195.24.64.0,195.24.71.255,3273146368,3273148415,NULL
*,NULL,Ukraine,,101412,195.22.152.0,195.22.153.255,3273037824,3273038335,NULL
*,NULL,Ukraine,,101411,195.22.140.0,195.22.141.255,3273034752,3273035263,NULL
*,NULL,Ukraine,,101410,195.22.130.0,195.22.133.255,3273032192,3273033215,NULL
*,NULL,Ukraine,,101409,195.20.128.0,195.20.159.255,3272900608,3272908799,NULL
*,NULL,Ukraine,,101408,195.20.124.0,195.20.125.255,3272899584,3272900095,NULL
*,NULL,Ukraine,,101407,195.20.118.0,195.20.119.255,3272898048,3272898559,NULL
*,NULL,Ukraine,,101406,195.20.100.0,195.20.103.255,3272893440,3272894463,NULL
*,NULL,Ukraine,,101405,195.20.96.0,195.20.97.255,3272892416,3272892927,NULL
*,NULL,Ukraine,,101404,195.13.47.0,195.13.47.255,3272421120,3272421375,NULL
*,NULL,Ukraine,,101403,195.13.40.0,195.13.43.255,3272419328,3272420351,NULL
*,NULL,Ukraine,,101402,195.5.0.0,195.5.63.255,3271884800,3271901183,NULL
*,NULL,Ukraine,,101401,194.246.120.0,194.246.121.255,3270932480,3270932991,NULL
*,NULL,Ukraine,,101400,194.246.116.0,194.246.117.255,3270931456,3270931967,NULL
*,NULL,Ukraine,,101399,194.246.104.0,194.246.105.255,3270928384,3270928895,NULL
*,NULL,Ukraine,,101398,194.246.99.0,194.246.99.255,3270927104,3270927359,NULL
*,NULL,Ukraine,,101397,194.242.116.0,194.242.119.255,3270669312,3270670335,NULL
*,NULL,Ukraine,,101396,194.242.96.0,194.242.103.255,3270664192,3270666239,NULL
*,NULL,Ukraine,,101395,194.242.59.0,194.242.60.255,3270654720,3270655231,NULL
*,NULL,Ukraine,,101394,194.242.53.0,194.242.53.255,3270653184,3270653439,NULL
*,NULL,Ukraine,,101393,194.183.160.0,194.183.191.255,3266813952,3266822143,NULL
*,NULL,Ukraine,,101392,194.153.148.0,194.153.149.255,3264844800,3264845311,NULL
*,NULL,Ukraine,,101391,194.153.128.0,194.153.129.255,3264839680,3264840191,NULL
*,NULL,Ukraine,,101390,194.150.232.0,194.150.233.255,3264669696,3264670207,NULL
*,NULL,Ukraine,,101389,194.150.220.0,194.150.221.255,3264666624,3264667135,NULL
*,NULL,Ukraine,,101388,194.150.192.0,194.150.193.255,3264659456,3264659967,NULL
*,NULL,Ukraine,,101387,194.150.174.0,194.150.175.255,3264654848,3264655359,NULL
*,NULL,Ukraine,,101386,194.150.104.0,194.150.107.255,3264636928,3264637951,NULL
*,NULL,Ukraine,,101385,194.150.76.0,194.150.79.255,3264629760,3264630783,NULL
*,NULL,Ukraine,,101384,194.146.228.0,194.146.231.255,3264406528,3264407551,NULL
*,NULL,Ukraine,,101383,194.146.220.0,194.146.223.255,3264404480,3264405503,NULL
*,NULL,Ukraine,,101382,194.146.188.0,194.146.191.255,3264396288,3264397311,NULL
*,NULL,Ukraine,,101381,194.146.180.0,194.146.183.255,3264394240,3264395263,NULL
*,NULL,Ukraine,,101380,194.146.156.0,194.146.159.255,3264388096,3264389119,NULL
*,NULL,Ukraine,,101379,194.146.132.0,194.146.143.255,3264381952,3264385023,NULL
*,NULL,Ukraine,,101378,194.146.116.0,194.146.116.255,3264377856,3264378111,NULL
*,NULL,Ukraine,,101377,194.146.112.0,194.146.112.255,3264376832,3264377087,NULL
*,NULL,Ukraine,,101376,194.146.110.0,194.146.110.255,3264376320,3264376575,NULL
*,NULL,Ukraine,,101375,194.145.244.0,194.145.247.255,3264345088,3264346111,NULL
*,NULL,Ukraine,,101374,194.145.227.0,194.145.227.255,3264340736,3264340991,NULL
*,NULL,Ukraine,,101373,194.145.216.0,194.145.217.255,3264337920,3264338431,NULL
*,NULL,Ukraine,,101372,194.145.198.0,194.145.199.255,3264333312,3264333823,NULL
*,NULL,Ukraine,,101371,194.145.117.0,194.145.117.255,3264312576,3264312831,NULL
*,NULL,Ukraine,,101370,194.143.148.0,194.143.149.255,3264189440,3264189951,NULL
*,NULL,Ukraine,,101369,194.143.136.0,194.143.137.255,3264186368,3264186879,NULL
*,NULL,Ukraine,,101368,194.126.204.0,194.126.204.255,3263089664,3263089919,NULL
*,NULL,Ukraine,,101367,194.125.248.0,194.125.249.255,3263035392,3263035903,NULL
*,NULL,Ukraine,,101366,194.125.244.0,194.125.245.255,3263034368,3263034879,NULL
*,NULL,Ukraine,,101365,194.125.224.0,194.125.227.255,3263029248,3263030271,NULL
*,NULL,Ukraine,,101364,194.117.50.0,194.117.50.127,3262460416,3262460543,NULL
*,NULL,Ukraine,,101363,194.116.244.0,194.116.245.255,3262444544,3262445055,NULL
*,NULL,Ukraine,,101362,194.116.232.0,194.116.233.255,3262441472,3262441983,NULL
*,NULL,Ukraine,,101361,194.116.228.0,194.116.229.255,3262440448,3262440959,NULL
*,NULL,Ukraine,,101360,194.116.194.0,194.116.195.255,3262431744,3262432255,NULL
*,NULL,Ukraine,,101359,194.116.170.0,194.116.171.255,3262425600,3262426111,NULL
*,NULL,Ukraine,,101358,194.116.162.0,194.116.163.255,3262423552,3262424063,NULL
*,NULL,Ukraine,,101357,194.114.132.0,194.114.139.255,3262284800,3262286847,NULL
*,NULL,Ukraine,,101356,194.106.216.0,194.106.219.255,3261782016,3261783039,NULL
*,NULL,Ukraine,,101355,194.106.208.0,194.106.209.255,3261779968,3261780479,NULL
*,NULL,Ukraine,,101354,194.93.160.0,194.93.191.255,3260915712,3260923903,NULL
*,NULL,Ukraine,,101353,194.88.11.0,194.88.11.255,3260549888,3260550143,NULL
*,NULL,Ukraine,,101352,194.88.1.0,194.88.1.255,3260547328,3260547583,NULL
*,NULL,Ukraine,,101351,194.63.140.0,194.63.143.255,3258944512,3258945535,NULL
*,NULL,Ukraine,,101350,194.54.184.0,194.54.187.255,3258365952,3258366975,NULL
*,NULL,Ukraine,,101349,194.54.152.0,194.54.159.255,3258357760,3258359807,NULL
*,NULL,Ukraine,,101348,194.44.0.0,194.44.255.255,3257663488,3257729023,NULL
*,NULL,Ukraine,,101347,194.42.192.0,194.42.207.255,3257581568,3257585663,NULL
*,NULL,Ukraine,,101346,194.42.106.0,194.42.107.255,3257559552,3257560063,NULL
*,NULL,Ukraine,,101345,194.29.205.0,194.29.205.255,3256732928,3256733183,NULL
*,NULL,Ukraine,,101344,194.29.184.0,194.29.187.255,3256727552,3256728575,NULL
*,NULL,Ukraine,,101343,194.29.60.0,194.29.63.255,3256695808,3256696831,NULL
*,NULL,Ukraine,,101342,194.24.246.0,194.24.247.255,3256415744,3256416255,NULL
*,NULL,Ukraine,,101341,194.24.236.0,194.24.237.255,3256413184,3256413695,NULL
*,NULL,Ukraine,,101340,194.9.68.0,194.9.71.255,3255387136,3255388159,NULL
*,NULL,Ukraine,,101339,194.8.56.0,194.8.56.255,3255318528,3255318783,NULL
*,NULL,Ukraine,,101338,194.8.51.0,194.8.51.255,3255317248,3255317503,NULL
*,NULL,Ukraine,,101337,194.6.231.0,194.6.233.255,3255232256,3255233023,NULL
*,NULL,Ukraine,,101336,193.254.232.0,193.254.235.255,3254708224,3254709247,NULL
*,NULL,Ukraine,,101335,193.254.226.0,193.254.227.255,3254706688,3254707199,NULL
*,NULL,Ukraine,,101334,193.254.216.0,193.254.221.255,3254704128,3254705663,NULL
*,NULL,Ukraine,,101333,193.254.208.0,193.254.209.255,3254702080,3254702591,NULL
*,NULL,Ukraine,,101332,193.254.196.0,193.254.197.255,3254699008,3254699519,NULL
*,NULL,Ukraine,,101331,193.243.156.0,193.243.159.255,3253967872,3253968895,NULL
*,NULL,Ukraine,,101330,193.238.152.0,193.238.155.255,3253639168,3253640191,NULL
*,NULL,Ukraine,,101329,193.238.116.0,193.238.119.255,3253629952,3253630975,NULL
*,NULL,Ukraine,,101328,193.238.108.0,193.238.111.25,3253627904,3253628697,NULL
*,NULL,Ukraine,,101327,193.238.96.0,193.238.99.255,3253624832,3253625855,NULL
*,NULL,Ukraine,,101326,193.238.44.0,193.238.47.255,3253611520,3253612543,NULL
*,NULL,Ukraine,,101325,193.238.32.0,193.238.35.255,3253608448,3253609471,NULL
*,NULL,Ukraine,,101324,193.238.20.0,193.238.23.255,3253605376,3253606399,NULL
*,NULL,Ukraine,,101323,193.227.206.0,193.227.211.255,3252932096,3252933631,NULL
*,NULL,Ukraine,,101322,193.203.236.0,193.203.237.255,3251366912,3251367423,NULL
*,NULL,Ukraine,,101321,193.201.224.0,193.201.227.255,3251232768,3251233791,NULL
*,NULL,Ukraine,,101320,193.201.216.0,193.201.219.255,3251230720,3251231743,NULL
*,NULL,Ukraine,,101319,193.201.206.0,193.201.211.255,3251228160,3251229695,NULL
*,NULL,Ukraine,,101318,193.201.198.0,193.201.199.255,3251226112,3251226623,NULL
*,NULL,Ukraine,,101317,193.201.192.0,193.201.193.255,3251224576,3251225087,NULL
*,NULL,Ukraine,,101316,193.201.175.0,193.201.175.255,3251220224,3251220479,NULL
*,NULL,Ukraine,,101315,193.201.156.0,193.201.156.127,3251215360,3251215487,NULL
*,NULL,Ukraine,,101314,193.201.152.128,193.201.152.255,3251214464,3251214591,NULL
*,NULL,Ukraine,,101313,193.201.150.192,193.201.150.255,3251214016,3251214079,NULL
*,NULL,Ukraine,,101312,193.201.147.128,193.201.147.159,3251213184,3251213215,NULL
*,NULL,Ukraine,,101311,193.201.140.0,193.201.143.255,3251211264,3251212287,NULL
*,NULL,Ukraine,,101310,193.201.116.0,193.201.117.255,3251205120,3251205631,NULL
*,NULL,Ukraine,,101309,193.201.98.0,193.201.100.255,3251200512,3251201279,NULL
*,NULL,Ukraine,,101308,193.201.80.0,193.201.83.255,3251195904,3251196927,NULL
*,NULL,Ukraine,,101307,193.201.60.0,193.201.63.255,3251190784,3251191807,NULL
*,NULL,Ukraine,,101306,193.201.26.0,193.201.27.255,3251182080,3251182591,NULL
*,NULL,Ukraine,,101305,193.193.192.0,193.193.223.255,3250700288,3250708479,NULL
*,NULL,Ukraine,,101304,193.192.15.128,193.192.15.191,3250589568,3250589631,NULL
*,NULL,Ukraine,,101303,193.178.248.0,193.178.251.255,3249731584,3249732607,NULL
*,NULL,Ukraine,,101302,193.178.236.0,193.178.237.255,3249728512,3249729023,NULL
*,NULL,Ukraine,,101301,193.178.228.0,193.178.229.255,3249726464,3249726975,NULL
*,NULL,Ukraine,,101300,193.178.190.0,193.178.191.255,3249716736,3249717247,NULL
*,NULL,Ukraine,,101299,193.178.187.0,193.178.187.255,3249715968,3249716223,NULL
*,NULL,Ukraine,,101298,193.178.172.0,193.178.172.255,3249712128,3249712383,NULL
*,NULL,Ukraine,,101297,193.178.144.0,193.178.147.255,3249704960,3249705983,NULL
*,NULL,Ukraine,,101296,193.178.124.0,193.178.127.255,3249699840,3249700863,NULL
*,NULL,Ukraine,,101295,193.164.232.96,193.164.232.127,3248810080,3248810111,NULL
*,NULL,Ukraine,,101294,193.164.92.0,193.164.95.255,3248774144,3248775167,NULL
*,NULL,Ukraine,,101293,193.151.240.0,193.151.243.255,3247960064,3247961087,NULL
*,NULL,Ukraine,,101292,193.151.104.0,193.151.107.255,3247925248,3247926271,NULL
*,NULL,Ukraine,,101291,193.151.88.0,193.151.91.255,3247921152,3247922175,NULL
*,NULL,Ukraine,,101290,193.151.56.0,193.151.59.255,3247912960,3247913983,NULL
*,NULL,Ukraine,,101289,193.151.12.0,193.151.15.255,3247901696,3247902719,NULL
*,NULL,Ukraine,,101288,193.138.244.0,193.138.247.255,3247109120,3247110143,NULL
*,NULL,Ukraine,,101287,193.138.232.0,193.138.239.255,3247106048,3247108095,NULL
*,NULL,Ukraine,,101286,193.138.184.0,193.138.187.255,3247093760,3247094783,NULL
*,NULL,Ukraine,,101285,193.138.144.0,193.138.147.255,3247083520,3247084543,NULL
*,NULL,Ukraine,,101284,193.138.132.0,193.138.135.255,3247080448,3247081471,NULL
*,NULL,Ukraine,,101283,193.138.122.0,193.138.122.255,3247077888,3247078143,NULL
*,NULL,Ukraine,,101282,193.138.114.0,193.138.114.255,3247075840,3247076095,NULL
*,NULL,Ukraine,,101281,193.138.93.0,193.138.93.255,3247070464,3247070719,NULL
*,NULL,Ukraine,,101280,193.138.87.0,193.138.87.255,3247068928,3247069183,NULL
*,NULL,Ukraine,,101279,193.138.84.0,193.138.84.255,3247068160,3247068415,NULL
*,NULL,Ukraine,,101278,193.138.77.0,193.138.77.255,3247066368,3247066623,NULL
*,NULL,Ukraine,,101277,193.111.248.0,193.111.251.255,3245340672,3245341695,NULL
*,NULL,Ukraine,,101276,193.111.239.0,193.111.243.255,3245338368,3245339647,NULL
*,NULL,Ukraine,,101275,193.111.204.0,193.111.205.255,3245329408,3245329919,NULL
*,NULL,Ukraine,,101274,193.111.188.0,193.111.191.255,3245325312,3245326335,NULL
*,NULL,Ukraine,,101273,193.111.173.0,193.111.173.255,3245321472,3245321727,NULL
*,NULL,Ukraine,,101272,193.111.126.0,193.111.127.255,3245309440,3245309951,NULL
*,NULL,Ukraine,,101271,193.111.114.0,193.111.115.255,3245306368,3245306879,NULL
*,NULL,Ukraine,,101270,193.111.85.0,193.111.85.255,3245298944,3245299199,NULL
*,NULL,Ukraine,,101269,193.111.83.0,193.111.83.255,3245298432,3245298687,NULL
*,NULL,Ukraine,,101268,193.111.60.0,193.111.63.255,3245292544,3245293567,NULL
*,NULL,Ukraine,,101267,193.111.16.0,193.111.17.255,3245281280,3245281791,NULL
*,NULL,Ukraine,,101266,193.111.6.0,193.111.9.255,3245278720,3245279743,NULL
*,NULL,Ukraine,,101265,193.111.0.0,193.111.3.255,3245277184,3245278207,NULL
*,NULL,Ukraine,,101264,193.110.188.0,193.110.189.255,3245259776,3245260287,NULL
*,NULL,Ukraine,,101263,193.110.184.0,193.110.185.255,3245258752,3245259263,NULL
*,NULL,Ukraine,,101262,193.110.172.0,193.110.177.255,3245255680,3245257215,NULL
*,NULL,Ukraine,,101261,193.110.168.0,193.110.169.255,3245254656,3245255167,NULL
*,NULL,Ukraine,,101260,193.110.160.0,193.110.163.255,3245252608,3245253631,NULL
*,NULL,Ukraine,,101259,193.110.156.0,193.110.156.255,3245251584,3245251839,NULL
*,NULL,Ukraine,,101258,193.110.144.0,193.110.144.255,3245248512,3245248767,NULL
